student_id,school_year,subject,assessment_score,proficiency_level
STU00057,2023,Science,92.0,Advanced
STU00057,2023,Social Studies,84.0,Proficient
STU00057,2024,Math,83.0,Proficient
STU00057,2024,ELA,86.0,Advanced
STU00057,2024,Science,80.0,Proficient
STU00057,2024,Social Studies,82.0,Proficient
STU00057,2025,Math,83.0,Proficient
STU00057,2025,ELA,78.0,Proficient
STU00057,2025,Science,78.0,Proficient
STU00057,2025,,79.0,Proficient
STU00058,2023,Math,54.0,Below Basic
STU00058,2023,ELA,73.0,Proficient
STU00058,2023,Science,70.0,Proficient
STU00058,2023,Social Studies,79.0,Proficient
STU00058,2024,Math,81.0,Proficient
STU00058,2024,ELA,84.0,Proficient
STU00058,2024,Science,84.0,Proficient
STU00058,2024,Social Studies,67.0,Basic
STU00058,2025,Math,56.0,Basic
STU00058,2025,ELA,81.0,Proficient
STU00058,2025,Science,84.0,Proficient
STU00058,2025,Social Studies,87.0,Advanced
STU00059,2023,Math,71.0,Proficient
STU00059,2023,ELA,51.0,Below Basic
STU00059,2023,Science,72.0,Proficient
STU00059,2023,Social Studies,75.0,Proficient
STU00059,2024,Math,84.0,Proficient
STU00059,2024,ELA,88.0,Advanced
STU00059,2024,Science,83.0,Proficient
STU00059,2024,Social Studies,71.0,Proficient
STU00059,2025,Math,63.0,Basic
STU00059,2025,ELA,80.0,Proficient
STU00059,2025,Science,67.0,Basic
STU00059,2025,Social Studies,89.0,Advanced
STU00060,2023,Math,56.0,Basic
STU00060,2023,ELA,79.0,Proficient
STU00060,2023,Science,76.0,Proficient
STU00060,2023,Social Studies,73.0,Proficient
STU00060,2024,Math,59.0,Basic
STU00060,2024,ELA,51.0,Below Basic
STU00060,2024,Science,64.0,Basic
STU00060,2024,Social Studies,66.0,Basic
STU00060,2025,Math,82.0,Proficient
STU00060,2025,ELA,68.0,Basic
STU00060,2025,Science,78.0,Proficient
STU00060,2025,Social Studies,65.0,Basic
STU00061,2023,Math,75.0,Proficient
STU00061,2023,ELA,54.0,Below Basic
STU00061,2023,Science,92.0,Advanced
STU00061,2023,Social Studies,74.0,Proficient
STU00061,2024,Math,48.0,Below Basic
STU00061,2024,ELA,70.0,Proficient
STU00061,2024,Science,67.0,Basic
STU00061,2024,Social Studies,71.0,Proficient
STU00061,2025,Math,74.0,Proficient
STU00061,2025,ELA,74.0,Proficient
STU00061,2025,Science,72.0,Proficient
STU00061,2025,Social Studies,71.0,Proficient
STU00062,2023,Math,76.0,Proficient
STU00062,2023,ELA,83.0,Proficient
STU00062,2023,Science,69.0,Basic
STU00062,2023,Social Studies,73.0,Proficient
STU00062,2024,Math,59.0,Basic
STU00062,2024,ELA,73.0,Proficient
STU00062,2024,Science,73.0,Proficient
STU00062,2024,Social Studies,71.0,Proficient
STU00062,2025,Math,75.0,Proficient
STU00062,2025,ELA,77.0,Proficient
STU00062,2025,Science,64.0,Basic
STU00062,2025,Social Studies,86.0,Advanced
STU00063,2023,Math,67.0,Basic
STU00063,2023,ELA,87.0,Advanced
STU00063,2023,Science,74.0,Proficient
STU00063,2023,Social Studies,90.0,Advanced
STU00063,2024,Math,78.0,Proficient
STU00063,2024,ELA,73.0,Proficient
STU00063,2024,Science,63.0,Basic
STU00063,2024,Social Studies,65.0,Basic
STU00063,2025,Math,76.0,Proficient
STU00063,2025,ELA,75.0,Proficient
STU00063,2025,Science,68.0,Basic
STU00063,2025,Social Studies,83.0,Proficient
STU00064,2023,Math,67.0,Basic
STU00064,2023,ELA,77.0,Proficient
STU00064,2023,Science,60.0,Basic
STU00064,2023,Social Studies,79.0,Proficient
STU00064,2024,Math,67.0,Basic
STU00064,2024,ELA,76.0,Proficient
STU00064,2024,Science,73.0,Proficient
STU00064,2024,Social Studies,66.0,Basic
STU00064,2025,Math,70.0,Proficient
STU00064,2025,ELA,90.0,Advanced
STU00064,2025,Science,70.0,Proficient
STU00064,2025,Social Studies,82.0,Proficient
STU00065,2023,Math,65.0,Basic
STU00065,2023,ELA,55.0,Basic
STU00065,2023,Science,60.0,Basic
STU00065,2023,Social Studies,77.0,Proficient
STU00065,2024,Math,80.0,Proficient
STU00065,2024,ELA,81.0,Proficient
STU00065,2024,Science,86.0,Advanced
STU00065,2024,Social Studies,82.0,Proficient
STU00065,2025,Math,66.0,Basic
STU00065,2025,ELA,81.0,Proficient
STU00065,2025,Science,76.0,Proficient
STU00065,2025,Social Studies,72.0,Proficient
STU00066,2023,Math,74.0,Proficient
STU00066,2023,ELA,73.0,Proficient
STU00066,2023,Science,66.0,Basic
STU00066,2023,Social Studies,72.0,Proficient
STU00066,2024,Math,88.0,Advanced
STU00066,2024,ELA,91.0,Advanced
STU00066,2024,Science,79.0,Proficient
STU00066,2024,Social Studies,80.0,Proficient
STU00066,2025,Math,59.0,Basic
STU00066,2025,ELA,90.0,Advanced
STU00066,2025,Science,83.0,Proficient
STU00066,2025,Social Studies,83.0,Proficient
STU00067,2023,Math,46.0,Below Basic
STU00067,2023,ELA,69.0,Basic
STU00067,2023,Science,67.0,Basic
STU00067,2023,Social Studies,76.0,Proficient
STU00067,2024,Math,65.0,Basic
STU00067,2024,ELA,70.0,Proficient
STU00067,2024,Science,77.0,Proficient
STU00067,2024,Social Studies,66.0,Basic
STU00067,2025,Math,65.0,Basic
STU00067,2025,ELA,75.0,Proficient
STU00067,2025,Science,84.0,Proficient
STU00067,2025,Social Studies,81.0,Proficient
STU00068,2023,Math,85.0,Advanced
STU00068,2023,ELA,79.0,Proficient
STU00068,2023,Science,91.0,Advanced
STU00068,2023,Social Studies,64.0,Basic
STU00068,2024,Math,92.0,Advanced
STU00068,2024,ELA,96.0,Advanced
STU00068,2024,Science,80.0,Proficient
STU00068,2024,Social Studies,85.0,Advanced
STU00068,2025,Math,79.0,Proficient
STU00068,2025,ELA,81.0,Proficient
STU00068,2025,Science,76.0,Proficient
STU00068,2025,Social Studies,83.0,Proficient
STU00069,2023,Math,68.0,Basic
STU00069,2023,ELA,70.0,Proficient
STU00069,2023,Science,83.0,Proficient
STU00069,2023,Social Studies,68.0,Basic
STU00069,2024,Math,48.0,Below Basic
STU00069,2024,ELA,79.0,Proficient
STU00069,2024,Science,52.0,Below Basic
STU00069,2024,Social Studies,60.0,Basic
STU00069,2025,Math,66.0,Basic
STU00069,2025,ELA,71.0,Proficient
STU00069,2025,Science,53.0,Below Basic
STU00069,2025,Social Studies,61.0,Basic
STU00070,2023,Math,45.0,Below Basic
STU00070,2023,ELA,67.0,Basic
STU00070,2023,Science,71.0,Proficient
STU00070,2023,Social Studies,51.0,Below Basic
STU00070,2024,Math,70.0,Proficient
STU00070,2024,ELA,73.0,Proficient
STU00070,2024,Science,58.0,Basic
STU00070,2024,Social Studies,48.0,Below Basic
STU00070,2025,Math,55.0,Basic
STU00070,2025,ELA,62.0,Basic
STU00070,2025,Science,80.0,Proficient
STU00070,2025,Social Studies,67.0,Basic
STU00071,2023,Math,60.0,Basic
STU00071,2023,ELA,73.0,Proficient
STU00071,2023,Science,60.0,Basic
STU00071,2023,Social Studies,78.0,Proficient
STU00071,2024,Math,58.0,Basic
STU00071,2024,ELA,62.0,Basic
STU00071,2024,Science,72.0,Proficient
STU00071,2024,Social Studies,87.0,Advanced
STU00071,2025,Math,90.0,Advanced
STU00071,2025,ELA,63.0,Basic
STU00071,2025,Science,66.0,Basic
STU00071,2025,Social Studies,78.0,Proficient
STU00072,2023,Math,86.0,Advanced
STU00072,2023,ELA,59.0,Basic
STU00072,2023,Science,78.0,Proficient
STU00072,2023,Social Studies,75.0,Proficient
STU00072,2024,Math,59.0,Basic
STU00072,2024,ELA,68.0,Basic
STU00072,2024,Science,73.0,Proficient
STU00072,2024,Social Studies,81.0,Proficient
STU00072,2025,Math,89.0,Advanced
STU00072,2025,ELA,86.0,Advanced
STU00072,2025,Science,91.0,Advanced
STU00072,2025,Social Studies,84.0,Proficient
STU00073,2023,Math,71.0,Proficient
STU00073,2023,ELA,79.0,Proficient
STU00073,2023,Science,85.0,Advanced
STU00073,2023,Social Studies,90.0,Advanced
STU00073,2024,Math,76.0,Proficient
STU00073,2024,ELA,72.0,Proficient
STU00073,2024,Science,82.0,Proficient
STU00073,2024,Social Studies,86.0,Advanced
STU00073,2025,Math,88.0,Advanced
STU00073,2025,ELA,74.0,Proficient
STU00073,2025,Science,73.0,Proficient
STU00073,2025,Social Studies,87.0,Advanced
STU00074,2023,Math,56.0,Basic
STU00074,2023,ELA,59.0,Basic
STU00074,2023,Science,73.0,Proficient
STU00074,2023,Social Studies,51.0,Below Basic
STU00074,2024,Math,80.0,Proficient
STU00074,2024,ELA,59.0,Basic
STU00074,2024,Science,72.0,Proficient
STU00074,2024,Social Studies,65.0,Basic
STU00074,2025,Math,70.0,Proficient
STU00074,2025,ELA,68.0,Basic
STU00074,2025,Science,77.0,Proficient
STU00074,2025,Social Studies,68.0,Basic
STU00075,2023,Math,61.0,Basic
STU00075,2023,ELA,86.0,Advanced
STU00075,2023,Science,68.0,Basic
STU00075,2023,Social Studies,64.0,Basic
STU00075,2024,Math,54.0,Below Basic
STU00075,2024,ELA,87.0,Advanced
STU00075,2024,Science,65.0,Basic
STU00075,2024,Social Studies,90.0,Advanced
STU00075,2025,Math,72.0,Proficient
STU00075,2025,ELA,73.0,Proficient
STU00075,2025,,72.0,Proficient
STU00075,2025,Social Studies,93.0,Advanced
STU00076,2023,Math,42.0,Below Basic
STU00076,2023,ELA,67.0,Basic
STU00076,2023,Science,62.0,Basic
STU00076,2023,Social Studies,64.0,Basic
STU00076,2024,Math,65.0,Basic
STU00076,2024,ELA,65.0,Basic
STU00076,2024,Science,68.0,Basic
STU00076,2024,Social Studies,68.0,Basic
STU00076,2025,Math,51.0,Below Basic
STU00076,2025,ELA,70.0,Proficient
STU00076,2025,Science,72.0,Proficient
STU00076,2025,Social Studies,62.0,Basic
STU00077,2023,Math,86.0,Advanced
STU00077,2023,ELA,84.0,Proficient
STU00077,2023,Science,79.0,Proficient
STU00077,2023,Social Studies,81.0,Proficient
STU00077,2024,Math,68.0,Basic
STU00077,2024,ELA,81.0,Proficient
STU00077,2024,Science,84.0,Proficient
STU00077,2024,Social Studies,79.0,Proficient
STU00077,2025,Math,65.0,Basic
STU00077,2025,ELA,73.0,Proficient
STU00077,2025,Science,78.0,Proficient
STU00077,2025,Social Studies,82.0,Proficient
STU00078,2023,Math,66.0,Basic
STU00078,2023,ELA,65.0,Basic
STU00078,2023,Science,83.0,Proficient
STU00078,2023,Social Studies,62.0,Basic
STU00078,2024,Math,62.0,Basic
STU00078,2024,ELA,62.0,Basic
STU00078,2024,Science,64.0,Basic
STU00078,2024,Social Studies,86.0,Advanced
STU00078,2025,Math,87.0,Advanced
STU00078,2025,ELA,77.0,Proficient
STU00078,2025,Science,82.0,Proficient
STU00078,2025,Social Studies,79.0,Proficient
STU00079,2023,Math,60.0,Basic
STU00079,2023,ELA,94.0,Advanced
STU00079,2023,Science,86.0,Advanced
STU00079,2023,Social Studies,78.0,Proficient
STU00079,2024,Math,65.0,Basic
STU00079,2024,ELA,73.0,Proficient
STU00079,2024,Science,68.0,Basic
STU00079,2024,Social Studies,77.0,Proficient
STU00079,2025,Math,76.0,Proficient
STU00079,2025,ELA,73.0,Proficient
STU00079,2025,Science,62.0,Basic
STU00079,2025,Social Studies,96.0,Advanced
STU00080,2023,Math,65.0,Basic
STU00080,2023,ELA,70.0,Proficient
STU00080,2023,Science,61.0,Basic
STU00080,2023,Social Studies,53.0,Below Basic
STU00080,2024,Math,65.0,Basic
STU00080,2024,ELA,66.0,Basic
STU00080,2024,Science,74.0,Proficient
STU00080,2024,Social Studies,78.0,Proficient
STU00080,2025,Math,74.0,Proficient
STU00080,2025,ELA,79.0,Proficient
STU00080,2025,Science,85.0,Advanced
STU00080,2025,Social Studies,75.0,Proficient
STU00081,2023,Math,73.0,Proficient
STU00081,2023,ELA,70.0,Proficient
STU00081,2023,Science,48.0,Below Basic
STU00081,2023,Social Studies,65.0,Basic
STU00081,2024,Math,59.0,Basic
STU00081,2024,ELA,72.0,Proficient
STU00081,2024,Science,62.0,Basic
STU00081,2024,Social Studies,76.0,Proficient
STU00081,2025,Math,79.0,Proficient
STU00081,2025,ELA,84.0,Proficient
STU00081,2025,Science,86.0,Advanced
STU00081,2025,Social Studies,59.0,Basic
STU00082,2023,Math,54.0,Below Basic
STU00082,2023,ELA,95.0,Advanced
STU00082,2023,Science,76.0,Proficient
STU00082,2023,Social Studies,71.0,Proficient
STU00082,2024,Math,69.0,Basic
STU00082,2024,ELA,72.0,Proficient
STU00082,2024,Science,54.0,Below Basic
STU00082,2024,Social Studies,66.0,Basic
STU00082,2025,Math,70.0,Proficient
STU00082,2025,ELA,68.0,Basic
STU00082,2025,Science,68.0,Basic
STU00082,2025,Social Studies,98.0,Advanced
STU00083,2023,Math,69.0,Basic
STU00083,2023,ELA,77.0,Proficient
STU00083,2023,Science,75.0,Proficient
STU00083,2023,Social Studies,81.0,Proficient
STU00083,2024,Math,67.0,Basic
STU00083,2024,ELA,86.0,Advanced
STU00083,2024,Science,77.0,Proficient
STU00083,2024,Social Studies,64.0,Basic
STU00083,2025,Math,70.0,Proficient
STU00083,2025,ELA,73.0,Proficient
STU00083,2025,Science,71.0,Proficient
STU00083,2025,Social Studies,80.0,Proficient
STU00084,2023,Math,80.0,Proficient
STU00084,2023,ELA,82.0,Proficient
STU00084,2023,Science,79.0,Proficient
STU00084,2023,Social Studies,79.0,Proficient
STU00084,2024,Math,54.0,Below Basic
STU00084,2024,ELA,84.0,Proficient
STU00084,2024,Science,80.0,Proficient
STU00084,2024,Social Studies,69.0,Basic
STU00084,2025,Math,80.0,Proficient
STU00084,2025,ELA,86.0,Advanced
STU00084,2025,Science,90.0,Advanced
STU00084,2025,Social Studies,86.0,Advanced
STU00085,2023,Math,67.0,Basic
STU00085,2023,ELA,76.0,Proficient
STU00085,2023,Science,63.0,Basic
STU00085,2023,Social Studies,72.0,Proficient
STU00085,2024,Math,62.0,Basic
STU00085,2024,ELA,81.0,Proficient
STU00085,2024,Science,55.0,Basic
STU00085,2024,Social Studies,79.0,Proficient
STU00085,2025,Math,67.0,Basic
STU00085,2025,ELA,78.0,Proficient
STU00085,2025,Science,62.0,Basic
STU00085,2025,Social Studies,72.0,Proficient
STU00086,2023,Math,73.0,Proficient
STU00086,2023,ELA,79.0,Proficient
STU00086,2023,Science,65.0,Basic
STU00086,2023,Social Studies,82.0,Proficient
STU00086,2024,Math,58.0,Basic
STU00086,2024,ELA,71.0,Proficient
STU00086,2024,Science,62.0,Basic
STU00086,2024,Social Studies,86.0,Advanced
STU00086,2025,Math,78.0,Proficient
STU00086,2025,ELA,82.0,Proficient
STU00086,2025,Science,90.0,Advanced
STU00086,2025,Social Studies,76.0,Proficient
STU00087,2023,Math,68.0,Basic
STU00087,2023,ELA,66.0,Basic
STU00087,2023,Science,64.0,Basic
STU00087,2023,Social Studies,79.0,Proficient
STU00087,2024,Math,82.0,Proficient
STU00087,2024,ELA,62.0,Basic
STU00087,2024,Science,72.0,Proficient
STU00087,2024,Social Studies,70.0,Proficient
STU00087,2025,Math,67.0,Basic
STU00087,2025,ELA,70.0,Proficient
STU00087,2025,Science,64.0,Basic
STU00087,2025,Social Studies,36.0,Below Basic
STU00088,2023,Math,76.0,Proficient
STU00088,2023,ELA,59.0,Basic
STU00088,2023,Science,62.0,Basic
STU00088,2023,Social Studies,64.0,Basic
STU00088,2024,Math,59.0,Basic
STU00088,2024,ELA,71.0,Proficient
STU00088,2024,Science,68.0,Basic
STU00088,2024,Social Studies,64.0,Basic
STU00088,2025,Math,67.0,Basic
STU00088,2025,ELA,68.0,Basic
STU00088,2025,Science,76.0,Proficient
STU00088,2025,Social Studies,58.0,Basic
STU00089,2023,Math,53.0,Below Basic
STU00089,2023,ELA,70.0,Proficient
STU00089,2023,Science,56.0,Basic
STU00089,2023,Social Studies,56.0,Basic
STU00089,2024,Math,56.0,Basic
STU00089,2024,ELA,63.0,Basic
STU00089,2024,Science,62.0,Basic
STU00089,2024,Social Studies,63.0,Basic
STU00089,2025,Math,52.0,Below Basic
STU00089,2025,ELA,71.0,Proficient
STU00089,2025,Science,75.0,Proficient
STU00089,2025,Social Studies,48.0,Below Basic
STU00090,2023,Math,55.0,Basic
STU00090,2023,ELA,81.0,Proficient
STU00090,2023,Science,85.0,Advanced
STU00090,2023,Social Studies,54.0,Below Basic
STU00090,2024,Math,79.0,Proficient
STU00090,2024,ELA,89.0,Advanced
STU00090,2024,Science,66.0,Basic
STU00090,2024,Social Studies,90.0,Advanced
STU00090,2025,Math,74.0,Proficient
STU00090,2025,ELA,81.0,Proficient
STU00090,2025,Science,71.0,Proficient
STU00090,2025,Social Studies,89.0,Advanced
STU00091,2023,Math,77.0,Proficient
STU00091,2023,ELA,88.0,Advanced
STU00091,2023,Science,84.0,Proficient
STU00091,2023,Social Studies,73.0,Proficient
STU00091,2024,Math,95.0,Advanced
STU00091,2024,ELA,82.0,Proficient
STU00091,2024,Science,74.0,Proficient
STU00091,2024,Social Studies,62.0,Basic
STU00091,2025,Math,56.0,Basic
STU00091,2025,ELA,60.0,Basic
STU00091,2025,Science,64.0,Basic
STU00091,2025,Social Studies,86.0,Advanced
STU00092,2023,Math,78.0,Proficient
STU00092,2023,ELA,71.0,Proficient
STU00092,2023,Science,75.0,Proficient
STU00092,2023,Social Studies,76.0,Proficient
STU00092,2024,Math,83.0,Proficient
STU00092,2024,ELA,71.0,Proficient
STU00092,2024,Science,81.0,Proficient
STU00092,2024,Social Studies,82.0,Proficient
STU00092,2025,Math,70.0,Proficient
STU00092,2025,ELA,95.0,Advanced
STU00092,2025,Science,77.0,Proficient
STU00092,2025,Social Studies,73.0,Proficient
STU00093,2023,Math,79.0,Proficient
STU00093,2023,ELA,75.0,Proficient
STU00093,2023,Science,77.0,Proficient
STU00093,2023,Social Studies,64.0,Basic
STU00093,2024,Math,78.0,Proficient
STU00093,2024,ELA,94.0,Advanced
STU00093,2024,Science,62.0,Basic
STU00093,2024,Social Studies,,Proficient
STU00093,2025,Math,70.0,Proficient
STU00093,2025,ELA,100.0,Advanced
STU00093,2025,Science,91.0,Advanced
STU00093,2025,Social Studies,84.0,Proficient
STU00094,2023,Math,60.0,Basic
STU00094,2023,ELA,65.0,Basic
STU00094,2023,Science,80.0,Proficient
STU00094,2023,Social Studies,63.0,Basic
STU00094,2024,Math,61.0,Basic
STU00094,2024,ELA,76.0,Proficient
STU00094,2024,Science,77.0,Proficient
STU00094,2024,Social Studies,81.0,Proficient
STU00094,2025,Math,70.0,Proficient
STU00094,2025,ELA,85.0,Advanced
STU00094,2025,Science,68.0,Basic
STU00094,2025,Social Studies,83.0,Proficient
STU00095,2023,Math,73.0,Proficient
STU00095,2023,ELA,80.0,Proficient
STU00095,2023,Science,84.0,Proficient
STU00095,2023,Social Studies,71.0,Proficient
STU00095,2024,Math,68.0,Basic
STU00095,2024,ELA,62.0,Basic
STU00095,2024,Science,58.0,Basic
STU00095,2024,Social Studies,76.0,Proficient
STU00095,2025,Math,70.0,Proficient
STU00095,2025,ELA,65.0,Basic
STU00095,2025,Science,65.0,Basic
STU00095,2025,Social Studies,89.0,Advanced
STU00096,2023,Math,68.0,Basic
STU00096,2023,ELA,51.0,Below Basic
STU00096,2023,Science,58.0,Basic
STU00096,2023,Social Studies,67.0,Basic
STU00096,2024,Math,55.0,Basic
STU00096,2024,ELA,57.0,Basic
STU00096,2024,Science,60.0,Basic
STU00096,2024,Social Studies,75.0,Proficient
STU00096,2025,Math,70.0,Proficient
STU00096,2025,ELA,56.0,Basic
STU00096,2025,Science,66.0,Basic
STU00096,2025,Social Studies,64.0,Basic
STU00097,2023,Math,64.0,Basic
STU00097,2023,ELA,74.0,Proficient
STU00097,2023,Science,64.0,Basic
STU00097,2023,Social Studies,88.0,Advanced
STU00097,2024,Math,88.0,Advanced
STU00097,2024,ELA,73.0,Proficient
STU00097,2024,Science,70.0,Proficient
STU00097,2024,Social Studies,87.0,Advanced
STU00097,2025,Math,86.0,Advanced
STU00097,2025,ELA,68.0,Basic
STU00097,2025,Science,76.0,Proficient
STU00097,2025,Social Studies,79.0,Proficient
STU00098,2023,Math,64.0,Basic
STU00098,2023,ELA,77.0,Proficient
STU00098,2023,Science,66.0,Basic
STU00098,2023,Social Studies,70.0,Proficient
STU00098,2024,Math,71.0,Proficient
STU00098,2024,ELA,61.0,Basic
STU00098,2024,Science,55.0,Basic
STU00098,2024,Social Studies,84.0,Proficient
STU00098,2025,Math,67.0,Basic
STU00098,2025,ELA,96.0,Advanced
STU00098,2025,Science,93.0,Advanced
STU00098,2025,Social Studies,73.0,Proficient
STU00099,2023,Math,84.0,Proficient
STU00099,2023,ELA,74.0,Proficient
STU00099,2023,Science,59.0,Basic
STU00099,2023,Social Studies,43.0,Below Basic
STU00099,2024,Math,70.0,Proficient
STU00099,2024,ELA,67.0,Basic
STU00099,2024,Science,70.0,Proficient
STU00099,2024,Social Studies,66.0,Basic
STU00099,2025,Math,59.0,Basic
STU00099,2025,ELA,69.0,Basic
STU00099,2025,Science,78.0,Proficient
STU00099,2025,Social Studies,70.0,Proficient
STU00100,2023,Math,75.0,Proficient
STU00100,2023,ELA,68.0,Basic
STU00100,2023,Science,81.0,Proficient
STU00100,2023,Social Studies,72.0,Proficient
STU00100,2024,Math,88.0,Advanced
STU00100,2024,ELA,76.0,Proficient
STU00100,2024,Science,79.0,Proficient
STU00100,2024,Social Studies,100.0,Advanced
STU00100,2025,Math,77.0,Proficient
STU00100,2025,ELA,79.0,Proficient
STU00100,2025,Science,87.0,Advanced
STU00100,2025,Social Studies,68.0,Basic
STU00101,2023,Math,82.0,Proficient
STU00101,2023,ELA,82.0,Proficient
STU00101,2023,Science,77.0,Proficient
STU00101,2023,Social Studies,44.0,Below Basic
STU00101,2024,Math,70.0,Proficient
STU00101,2024,ELA,64.0,Basic
STU00101,2024,Science,84.0,Proficient
STU00101,2024,Social Studies,86.0,Advanced
STU00101,2025,Math,76.0,Proficient
STU00101,2025,ELA,65.0,Basic
STU00101,2025,Science,88.0,Advanced
STU00101,2025,,74.0,Proficient
STU00102,2023,Math,85.0,Advanced
STU00102,2023,ELA,74.0,Proficient
STU00102,2023,Science,76.0,Proficient
STU00102,2023,Social Studies,69.0,Basic
STU00102,2024,Math,79.0,Proficient
STU00102,2024,ELA,75.0,Proficient
STU00102,2024,Science,82.0,Proficient
STU00102,2024,Social Studies,72.0,Proficient
STU00102,2025,Math,74.0,Proficient
STU00102,2025,ELA,83.0,Proficient
STU00102,2025,Science,89.0,Advanced
STU00102,2025,Social Studies,87.0,Advanced
STU00103,2023,Math,64.0,Basic
STU00103,2023,ELA,49.0,Below Basic
STU00103,2023,Science,72.0,Proficient
STU00103,2023,Social Studies,54.0,Below Basic
STU00103,2024,Math,67.0,Basic
STU00103,2024,ELA,69.0,Basic
STU00103,2024,Science,56.0,Basic
STU00103,2024,Social Studies,74.0,Proficient
STU00103,2025,Math,89.0,Advanced
STU00103,2025,ELA,70.0,Proficient
STU00103,2025,Science,79.0,Proficient
STU00103,2025,Social Studies,95.0,Advanced
STU00104,2023,Math,72.0,Proficient
STU00104,2023,ELA,62.0,Basic
STU00104,2023,Science,69.0,Basic
STU00104,2023,Social Studies,73.0,Proficient
STU00104,2024,Math,80.0,Proficient
STU00104,2024,ELA,81.0,Proficient
STU00104,2024,Science,44.0,Below Basic
STU00104,2024,Social Studies,63.0,Basic
STU00104,2025,Math,68.0,Basic
STU00104,2025,ELA,62.0,Basic
