student_id,school_year,days_enrolled,days_present,attendance_rate,chronic_absenteeism_flag
STU01031,2023,167,156,0.934,0
STU01031,2024,170,158,0.929,0
STU01031,2025,170,153,0.9,0
STU01032,2023,178,160,0.899,1
STU01032,2024,176,169,0.96,0
STU01032,2025,165,162,0.982,0
STU01033,2023,168,168,1.0,0
STU01033,2024,176,175,0.994,0
STU01033,2025,168,160,0.952,0
STU01034,2023,174,165,0.948,0
STU01034,2024,172,153,0.89,1
STU01034,2025,175,161,0.92,0
STU01035,2023,169,153,0.905,0
STU01035,2024,177,165,0.932,0
STU01035,2025,180,156,0.867,1
STU01036,2023,172,160,0.93,0
STU01036,2024,174,159,0.914,0
STU01036,2025,172,143,0.831,1
STU01037,2023,166,150,0.904,0
STU01037,2024,173,158,0.913,0
STU01037,2025,169,160,0.947,0
STU01038,2023,177,174,0.983,0
STU01038,2024,166,166,1.0,0
STU01038,2025,168,156,0.929,0
STU01039,2023,179,171,0.955,0
STU01039,2024,167,154,0.922,0
STU01039,2025,175,159,0.909,0
STU01040,2023,174,153,0.879,1
STU01040,2024,179,160,0.894,1
STU01040,2025,178,169,0.949,0
STU01041,2023,165,151,0.915,0
STU01041,2024,173,151,0.0115,1
STU01041,2025,174,152,0.874,1
STU01042,2023,172,161,0.936,0
STU01042,2024,167,157,0.94,0
STU01042,2025,180,175,0.972,0
STU01043,2023,180,178,0.989,0
STU01043,2024,176,171,0.972,0
STU01043,2025,174,162,0.931,0
STU01044,2023,180,159,0.883,1
STU01044,2024,167,147,0.88,1
STU01044,2025,174,162,0.931,0
STU01045,2023,173,171,0.988,0
STU01045,2024,176,160,0.909,0
STU01045,2025,174,155,0.891,1
STU01046,2023,171,161,0.942,0
STU01046,2024,170,159,0.935,0
STU01046,2025,176,165,0.938,0
STU01047,2023,176,156,0.886,1
STU01047,2024,172,167,0.971,0
STU01047,2025,165,156,0.945,0
STU01048,2023,177,168,0.949,0
STU01048,2024,175,169,0.966,0
STU01048,2025,174,171,0.983,0
STU01049,2023,174,165,0.948,0
STU01049,2024,175,158,0.903,0
STU01049,2025,173,160,0.925,0
STU01050,2023,179,169,0.944,0
STU01050,2024,171,157,0.918,0
STU01050,2025,173,161,0.931,0
STU01051,2023,168,156,0.929,0
STU01051,2024,180,178,0.989,0
STU01051,2025,178,172,0.966,0
STU01052,2023,166,166,1.0,0
STU01052,2024,180,160,0.889,1
STU01052,2025,172,143,0.831,1
STU01053,2023,172,165,0.959,0
STU01053,2024,166,155,0.934,0
STU01053,2025,173,153,0.884,1
STU01054,2023,166,154,0.928,0
STU01054,2024,165,156,0.945,0
STU01054,2025,171,161,0.942,0
STU01055,2023,173,158,0.913,0
STU01055,2024,165,155,0.939,0
STU01055,2025,178,156,0.876,1
STU01056,2023,176,170,0.966,0
STU01056,2024,172,161,0.936,0
STU01056,2025,173,170,0.983,0
STU01057,2023,167,145,0.868,1
STU01057,2024,173,157,0.908,0
STU01057,2025,178,171,0.961,0
STU01058,2023,175,154,0.88,1
STU01058,2024,179,163,0.911,0
STU01058,2025,174,160,0.92,0
STU01059,2023,180,162,0.9,0
STU01059,2024,179,169,0.944,0
STU01059,2025,167,164,0.982,0
STU01060,2023,175,175,1.0,0
STU01060,2024,180,170,0.944,0
STU01060,2025,172,159,0.924,0
STU01061,2023,175,163,0.931,0
STU01061,2024,167,149,0.892,1
STU01061,2025,167,150,0.898,1
STU01062,2023,167,150,0.898,1
STU01062,2024,165,159,0.964,0
STU01062,2025,170,156,0.918,0
STU01063,2023,169,169,1.0,0
STU01063,2024,176,157,0.892,1
STU01063,2025,175,162,0.926,0
STU01064,2023,170,162,0.953,0
STU01064,2024,165,158,0.958,0
STU01064,2025,175,166,0.949,0
STU01065,2023,169,152,0.899,1
STU01065,2024,177,163,0.921,0
STU01065,2025,171,155,0.906,0
STU01066,2023,168,155,0.923,0
STU01066,2024,168,162,0.964,0
STU01066,2025,171,166,0.971,0
STU01067,2023,176,169,0.96,0
STU01067,2024,175,164,0.937,0
STU01067,2025,179,166,0.927,0
STU01068,2023,174,168,0.966,0
STU01068,2024,172,163,0.948,0
STU01068,2025,178,167,0.938,0
STU01069,2023,176,172,0.977,0
STU01069,2024,176,161,0.915,0
STU01069,2025,180,157,0.872,1
STU01070,2023,175,172,0.983,0
STU01070,2024,176,158,0.898,1
STU01070,2025,166,156,0.94,0
STU01071,2023,170,158,0.929,0
STU01071,2024,168,168,1.0,0
STU01071,2025,168,159,0.946,0
STU01072,2023,165,149,0.903,0
STU01072,2024,172,158,0.919,0
STU01072,2025,168,163,0.97,0
STU01073,2023,167,153,0.916,0
STU01073,2024,177,161,0.91,0
STU01073,2025,174,163,0.937,0
STU01074,2023,179,171,0.955,0
STU01074,2024,176,169,0.96,0
STU01074,2025,169,154,0.911,0
STU01075,2023,179,154,0.86,1
STU01075,2024,168,165,0.982,0
STU01075,2025,173,169,0.977,0
STU01076,2023,166,166,1.0,0
STU01076,2024,165,153,0.927,0
STU01076,2025,168,155,0.923,0
STU01077,2023,171,156,0.912,0
STU01077,2024,167,160,0.958,0
STU01077,2025,170,165,0.971,0
STU01078,2023,175,163,0.931,0
STU01078,2024,169,145,0.858,1
STU01078,2025,173,162,0.936,0
STU01079,2023,171,150,0.877,1
STU01079,2024,169,154,0.911,0
STU01079,2025,173,170,0.983,0
STU01080,2023,180,170,0.944,0
STU01080,2024,170,152,0.894,1
STU01080,2025,179,168,0.939,0
STU01081,2023,170,156,0.918,0
STU01081,2024,175,164,0.937,0
STU01081,2025,173,157,0.908,0
STU01082,2023,171,156,0.912,0
STU01082,2024,170,157,0.924,0
STU01082,2025,180,168,0.933,0
STU01083,2023,175,164,0.937,0
STU01083,2024,173,161,0.931,0
STU01083,2025,167,150,0.898,1
STU01084,2023,165,148,0.897,1
STU01084,2024,170,151,0.888,1
STU01084,2025,179,156,0.872,1
STU01085,2023,178,178,1.0,0
STU01085,2024,174,174,1.0,0
STU01085,2025,170,151,0.888,1
STU01086,2023,166,162,0.976,0
STU01086,2024,175,166,0.949,0
STU01086,2025,165,142,0.861,1
STU01087,2023,179,159,0.888,1
STU01087,2024,165,152,0.921,0
STU01087,2025,166,155,0.934,0
STU01088,2023,178,159,0.893,1
STU01088,2024,173,165,0.954,0
STU01088,2025,180,171,0.95,0
STU01089,2023,169,152,0.899,1
STU01089,2024,167,151,0.904,0
STU01089,2025,172,162,0.942,0
STU01090,2023,165,157,0.952,0
STU01090,2024,171,168,0.982,0
STU01090,2025,168,160,0.952,0
STU01091,2023,167,155,0.928,0
STU01091,2024,171,163,0.953,0
STU01091,2025,180,166,0.922,0
STU01092,2023,172,163,0.948,0
STU01092,2024,172,152,0.884,1
STU01092,2025,176,174,0.989,0
STU01093,2023,167,158,0.9461077844311377,0
STU01093,2024,178,161,0.904,0
STU01093,2025,174,167,0.96,0
STU01094,2023,173,165,0.954,0
STU01094,2024,167,167,1.0,0
STU01094,2025,166,156,0.94,0
STU01095,2023,165,148,0.897,1
STU01095,2024,171,155,0.906,0
STU01095,2025,178,171,0.961,0
STU01096,2023,167,158,0.946,0
STU01096,2024,176,160,0.909,0
STU01096,2025,180,167,0.928,0
STU01097,2023,172,155,0.901,0
STU01097,2024,176,156,0.886,1
STU01097,2025,179,169,0.944,0
STU01098,2023,175,167,0.954,0
STU01098,2024,168,164,0.976,0
STU01098,2025,166,160,0.964,0
STU01099,2023,166,152,0.916,0
STU01099,2024,169,143,0.846,1
STU01099,2025,177,156,0.881,1
STU01100,2023,180,161,0.894,1
STU01100,2024,172,148,0.86,1
STU01100,2025,168,156,0.929,0
STU01101,2023,177,169,0.955,0
STU01101,2024,177,168,0.949,0
STU01101,2025,170,164,0.965,0
STU01102,2023,178,171,0.961,0
STU01102,2024,167,154,0.922,0
STU01102,2025,177,175,0.989,0
STU01103,2023,177,170,0.96,0
STU01103,2024,176,163,0.926,0
STU01103,2025,170,156,0.918,0
STU01104,2023,179,157,0.877,1
STU01104,2024,177,158,0.893,1
STU01104,2025,177,165,0.932,0
STU01105,2023,173,173,1.0,0
STU01105,2024,177,167,0.944,0
STU01105,2025,172,171,0.994,0
STU01106,2023,176,169,0.96,0
STU01106,2024,177,170,0.96,0
STU01106,2025,178,163,0.9157303370786517,0
STU01107,2023,168,157,0.935,0
STU01107,2024,170,161,0.947,0
STU01107,2025,174,156,0.897,1
STU01108,2023,172,150,0.872,1
STU01108,2024,171,159,0.93,0
STU01108,2025,173,161,0.931,0
STU01109,2023,173,170,0.983,0
STU01109,2024,170,169,0.994,0
STU01109,2025,169,163,0.964,0
STU01110,2023,167,158,0.946,0
STU01110,2024,180,180,1.0,0
STU01110,2025,176,166,0.943,0
STU01111,2023,167,164,0.982,0
STU01111,2024,173,162,0.936,0
STU01111,2025,172,158,0.919,0
STU01112,2023,178,165,0.927,0
STU01112,2024,168,138,0.821,1
STU01112,2025,179,160,0.894,1
STU01113,2023,169,150,0.888,1
STU01113,2024,177,150,0.847,1
STU01113,2025,177,149,0.842,1
STU01114,2023,173,160,0.925,0
STU01114,2024,174,144,0.828,1
STU01114,2025,166,156,0.94,0
STU01115,2023,175,160,0.914,0
STU01115,2024,168,162,0.964,0
STU01115,2025,178,157,0.882,1
STU01116,2023,169,157,0.9289940828402367,0
STU01116,2024,173,155,0.896,1
STU01116,2025,176,161,0.915,0
STU01117,2023,166,149,0.898,1
STU01117,2024,176,169,0.96,0
STU01117,2025,167,157,0.94,0
STU01118,2023,167,156,0.934,0
STU01118,2024,169,163,0.964,0
STU01118,2025,175,162,0.926,0
STU01119,2023,179,177,0.989,0
STU01119,2024,178,153,0.86,1
STU01119,2025,180,169,0.939,0
STU01120,2023,171,152,0.889,1
STU01120,2024,179,162,0.905,0
STU01120,2025,180,175,0.972,0
STU01121,2023,172,168,0.977,0
STU01121,2024,174,153,0.879,1
STU01121,2025,168,149,0.887,1
STU01122,2023,172,161,0.936,0
STU01122,2024,166,151,0.91,0
STU01122,2025,177,160,0.904,0
STU01123,2023,169,163,0.964,0
STU01123,2024,165,162,0.982,0
STU01123,2025,170,163,0.959,0
STU01124,2023,170,166,0.976,0
STU01124,2024,180,170,0.944,0
STU01124,2025,165,157,0.952,0
STU01125,2023,173,167,0.965,0
STU01125,2024,175,158,0.903,0
STU01125,2025,175,165,0.943,0
STU01126,2023,172,161,0.936,0
STU01126,2024,167,159,0.952,0
STU01126,2025,169,159,0.941,0
STU01127,2023,165,147,0.891,1
STU01127,2024,170,160,0.941,0
STU01127,2025,165,165,1.0,0
STU01128,2023,170,160,0.941,0
STU01128,2024,165,141,0.855,1
STU01128,2025,177,157,0.887,1
STU01129,2023,165,165,1.0,0
STU01129,2024,167,152,0.91,0
STU01129,2025,177,162,0.915,0
STU01130,2023,176,159,0.903,0
STU01130,2024,176,165,0.938,0
STU01130,2025,171,144,0.842,1
STU01131,2023,173,153,0.884,1
STU01131,2024,180,166,0.922,0
STU01131,2025,167,158,0.946,0
STU01132,2023,175,166,0.949,0
STU01132,2024,170,153,0.9,0
STU01132,2025,176,159,0.903,0
STU01133,2023,166,142,0.855,1
STU01133,2024,167,152,0.91,0
STU01133,2025,180,164,0.911,0
STU01134,2023,168,168,1.0,0
STU01134,2024,178,164,0.921,0
STU01134,2025,171,158,0.924,0
STU01135,2023,166,146,0.88,1
STU01135,2024,169,154,0.911,0
STU01135,2025,178,162,0.91,0
STU01136,2023,170,153,0.9,0
STU01136,2024,174,162,0.931,0
STU01136,2025,168,151,0.899,1
STU01137,2023,172,163,0.948,0
STU01137,2024,170,170,1.0,0
STU01137,2025,165,157,0.952,0
STU01138,2023,176,176,1.0,0
STU01138,2024,173,160,0.925,0
STU01138,2025,176,163,0.926,0
STU01139,2023,165,152,0.921,0
STU01139,2024,175,168,0.96,0
STU01139,2025,167,158,0.946,0
STU01140,2023,167,163,0.976,0
STU01140,2024,180,171,0.95,0
STU01140,2025,168,165,0.982,0
STU01141,2023,171,153,0.895,1
STU01141,2024,168,154,0.917,0
STU01141,2025,172,159,0.924,0
STU01142,2023,171,150,0.877,1
STU01142,2024,170,162,0.953,0
STU01142,2025,177,159,0.898,1
STU01143,2023,178,164,0.921,0
STU01143,2024,176,166,0.943,0
STU01143,2025,177,175,0.989,0
STU01144,2023,178,163,0.916,0
STU01144,2024,166,157,0.946,0
STU01144,2025,173,160,0.925,0
STU01145,2023,168,153,0.911,0
STU01145,2024,166,165,0.994,0
STU01145,2025,166,165,0.994,0
STU01146,2023,175,170,0.971,0
STU01146,2024,173,173,1.0,0
STU01146,2025,172,163,0.948,0
STU01147,2023,176,176,1.0,0
STU01147,2024,176,158,0.898,1
STU01147,2025,173,162,0.936,0
STU01148,2023,176,145,0.824,1
STU01148,2024,166,153,0.922,0
STU01148,2025,169,145,0.858,1
STU01149,2023,179,173,0.966,0
STU01149,2024,165,159,0.964,0
STU01149,2025,179,171,0.955,0
STU01150,2023,167,149,0.892,1
STU01150,2024,174,160,0.92,0
STU01150,2025,178,169,0.949,0
STU01151,2023,180,166,0.922,0
STU01151,2024,177,161,0.91,0
STU01151,2025,176,167,0.949,0
STU01152,2023,177,162,0.915,0
STU01152,2024,174,146,0.839,1
STU01152,2025,178,163,0.916,0
STU01153,2023,171,154,0.901,0
STU01153,2024,177,170,0.96,0
STU01153,2025,177,164,0.927,0
STU01154,2023,172,152,0.884,1
STU01154,2024,166,154,0.928,0
STU01154,2025,179,165,0.922,0
STU01155,2023,170,150,0.882,1
STU01155,2024,180,168,0.933,0
STU01155,2025,172,164,0.953,0
STU01156,2023,171,155,0.906,0
STU01156,2024,167,152,0.91,0
STU01156,2025,174,174,1.0,0
STU01157,2023,173,162,0.936,0
STU01157,2024,178,163,0.916,0
STU01157,2025,173,159,0.919,0
STU01158,2023,167,164,0.982,0
STU01158,2024,170,161,0.947,0
STU01158,2025,177,168,0.949,0
STU01159,2023,171,163,0.953,0
STU01159,2024,173,157,0.908,0
STU01159,2025,171,166,0.971,0
STU01160,2023,172,172,1.0,0
STU01160,2024,179,179,1.0,0
STU01160,2025,174,170,0.977,0
STU01161,2023,173,173,1.0,0
STU01161,2024,171,151,0.883,1
STU01161,2025,171,156,0.912,0
STU01162,2023,170,153,0.9,0
STU01162,2024,180,166,0.922,0
STU01162,2025,177,166,0.938,0
STU01163,2023,176,165,0.938,0
STU01163,2024,175,160,0.914,0
STU01163,2025,174,154,0.885,1
STU01164,2023,180,171,0.95,0
STU01164,2024,166,155,0.934,0
STU01164,2025,171,152,0.889,1
STU01165,2023,173,163,0.942,0
STU01165,2024,170,157,0.924,0
STU01165,2025,170,158,0.929,0
STU01166,2023,168,155,0.923,0
STU01166,2024,172,156,0.907,0
STU01166,2025,180,179,0.994,0
STU01167,2023,172,158,0.919,0
STU01167,2024,171,161,0.942,0
STU01167,2025,177,165,0.932,0
STU01168,2023,177,177,1.0,0
STU01168,2024,179,165,0.922,0
STU01168,2025,177,167,0.944,0
STU01169,2023,175,165,0.943,0
STU01169,2024,176,160,,0
STU01169,2025,180,172,0.956,0
STU01170,2023,173,168,0.971,0
STU01170,2024,167,155,0.928,0
STU01170,2025,168,162,0.964,0
STU01171,2023,175,165,0.943,0
STU01171,2024,177,173,0.977,0
STU01171,2025,165,158,0.958,0
STU01172,2023,175,158,0.903,0
STU01172,2024,165,154,0.933,0
STU01172,2025,172,149,0.866,1
STU01173,2023,173,161,0.931,0
STU01173,2024,176,147,0.835,1
STU01173,2025,176,163,0.926,0
STU01174,2023,174,167,0.96,0
STU01174,2024,173,167,0.965,0
STU01174,2025,177,160,0.904,0
STU01175,2023,176,155,0.881,1
STU01175,2024,169,163,0.964,0
STU01175,2025,171,168,0.982,0
STU01176,2023,180,175,0.972,0
STU01176,2024,172,153,0.89,1
STU01176,2025,178,169,0.949,0
STU01177,2023,176,163,0.926,0
STU01177,2024,169,156,0.923,0
STU01177,2025,174,155,0.891,1
STU01178,2023,168,148,0.881,1
STU01178,2024,170,151,0.888,1
STU01178,2025,178,167,0.938,0
STU01179,2023,178,173,0.972,0
STU01179,2024,176,164,0.932,0
STU01179,2025,175,168,0.96,0
STU01180,2023,178,169,0.949,0
STU01180,2024,179,168,0.939,0
STU01180,2025,176,164,0.9318181818181818,0
STU01181,2023,180,166,0.922,0
STU01181,2024,179,163,0.911,0
STU01181,2025,165,157,0.952,0
STU01182,2023,173,159,0.919,0
STU01182,2024,165,147,0.891,1
STU01182,2025,172,156,0.907,0
STU01183,2023,169,154,0.911,0
STU01183,2024,171,148,0.865,1
STU01183,2025,178,176,0.989,0
STU01184,2023,180,170,0.944,0
STU01184,2024,173,156,0.902,0
STU01184,2025,171,158,0.924,0
STU01185,2023,178,167,0.938,0
STU01185,2024,177,167,0.944,0
STU01185,2025,169,163,0.964,0
STU01186,2023,169,157,0.929,0
STU01186,2024,167,151,0.904,0
STU01186,2025,177,162,0.915,0
STU01187,2023,167,157,0.94,0
STU01187,2024,174,166,0.954,0
STU01187,2025,173,160,0.925,0
STU01188,2023,176,164,0.932,0
STU01188,2024,177,155,0.876,1
STU01188,2025,177,163,0.921,0
STU01189,2023,177,158,0.893,1
STU01189,2024,168,157,0.935,0
STU01189,2025,177,157,0.887,1
STU01190,2023,175,171,0.977,0
STU01190,2024,166,144,0.867,1
STU01190,2025,169,149,0.882,1
STU01191,2023,171,156,0.912,0
STU01191,2024,174,157,0.902,0
STU01191,2025,175,168,0.96,0
STU01192,2023,168,166,0.988,0
STU01192,2024,172,171,0.994,0
STU01192,2025,173,164,0.948,0
STU01193,2023,165,158,0.958,0
STU01193,2024,179,179,1.0,0
STU01193,2025,169,165,0.976,0
STU01194,2023,179,179,1.0,0
STU01194,2024,165,152,0.921,0
STU01194,2025,172,159,0.924,0
STU01195,2023,173,155,0.896,1
STU01195,2024,165,143,0.867,1
STU01195,2025,179,163,0.911,0
STU01196,2023,177,167,0.944,0
STU01196,2024,167,158,0.946,0
STU01196,2025,175,172,0.983,0
STU01197,2023,168,162,0.964,0
STU01197,2024,171,154,0.901,0
STU01197,2025,177,166,0.938,0
STU01198,2023,179,172,0.961,0
STU01198,2024,171,164,0.959,0
STU01198,2025,166,150,0.904,0
STU01199,2023,173,161,0.931,0
STU01199,2024,170,166,0.976,0
STU01199,2025,168,157,0.935,0
STU01200,2023,179,158,0.883,1
STU01200,2024,172,154,0.895,1
STU01200,2025,173,164,0.948,0
STU01201,2023,170,159,0.935,0
STU01201,2024,179,164,0.916,0
STU01201,2025,177,169,0.955,0
STU01202,2023,178,169,0.949,0
STU01202,2024,167,151,0.904,0
STU01202,2025,166,154,0.928,0
STU01203,2023,167,155,0.928,0
STU01203,2024,171,171,1.0,0
STU01203,2025,176,176,1.0,0
STU01204,2023,174,165,0.948,0
STU01204,2024,180,171,0.95,0
STU01204,2025,172,162,0.942,0
STU01205,2023,167,167,1.0,0
STU01205,2024,169,161,0.953,0
STU01205,2025,170,169,0.994,0
STU01206,2023,174,161,0.925,0
STU01206,2024,174,166,0.954,0
STU01206,2025,177,157,0.887,1
STU01207,2023,178,151,0.848,1
STU01207,2024,166,140,0.843,1
STU01207,2025,174,147,0.845,1
STU01208,2023,174,165,0.948,0
STU01208,2024,180,161,0.894,1
STU01208,2025,170,148,0.871,1
STU01209,2023,171,164,0.959,0
STU01209,2024,169,153,0.905,0
STU01209,2025,178,178,1.0,0
STU01210,2023,173,163,0.942,0
STU01210,2024,178,170,0.955,0
STU01210,2025,165,165,1.0,0
STU01211,2023,167,164,0.982,0
STU01211,2024,165,157,0.952,0
STU01211,2025,167,166,0.9940119760479041,0
STU01212,2023,176,168,0.955,0
STU01212,2024,169,169,1.0,0
STU01212,2025,166,159,0.958,0
STU01213,2023,176,168,0.955,0
STU01213,2024,174,164,0.010700000000000001,1
STU01213,2025,165,157,0.952,0
STU01214,2023,171,161,0.942,0
STU01214,2024,180,165,0.917,0
STU01214,2025,165,153,0.927,0
STU01215,2023,180,174,0.967,0
STU01215,2024,170,159,0.935,0
STU01215,2025,176,163,0.926,0
STU01216,2023,178,170,0.955,0
STU01216,2024,178,168,0.944,0
STU01216,2025,175,158,0.903,0
STU01217,2023,165,162,0.982,0
STU01217,2024,168,159,0.946,0
STU01217,2025,166,147,0.8855421686746988,1
STU01218,2023,170,157,0.924,0
STU01218,2024,176,161,0.915,0
STU01218,2025,176,164,0.932,0
STU01219,2023,175,164,0.937,0
STU01219,2024,179,159,0.888,1
STU01219,2025,165,152,0.921,0
STU01220,2023,174,165,0.948,0
STU01220,2024,168,160,0.952,0
STU01220,2025,166,155,0.934,0
STU01221,2023,167,167,1.0,0
STU01221,2024,177,165,0.932,0
STU01221,2025,173,170,0.983,0
STU01222,2023,177,167,0.944,0
STU01222,2024,172,160,0.93,0
STU01222,2025,170,160,0.941,0
STU01223,2023,165,157,0.952,0
STU01223,2024,165,157,0.952,0
STU01223,2025,174,162,0.931,0
STU01224,2023,177,147,0.831,1
STU01224,2024,177,164,0.927,0
STU01224,2025,173,147,0.85,1
STU01225,2023,170,159,0.935,0
STU01225,2024,171,158,0.924,0
STU01225,2025,165,164,0.994,0
STU01226,2023,165,152,0.921,0
STU01226,2024,179,175,0.978,0
STU01226,2025,173,164,0.948,0
STU01227,2023,178,167,0.938,0
STU01227,2024,168,153,0.911,0
STU01227,2025,173,166,0.96,0
STU01228,2023,167,152,0.91,0
STU01228,2024,180,167,0.928,0
STU01228,2025,177,155,0.876,1
STU01229,2023,176,162,0.92,0
STU01229,2024,175,161,0.92,0
STU01229,2025,167,155,0.928,0
STU01230,2023,171,151,0.883,1
STU01230,2024,180,165,0.917,0
STU01230,2025,166,153,0.922,0
STU01231,2023,171,160,0.936,0
STU01231,2024,180,172,0.956,0
STU01231,2025,169,153,0.905,0
STU01232,2023,174,172,0.989,0
STU01232,2024,172,165,0.959,0
STU01232,2025,171,163,0.953,0
STU01233,2023,179,176,0.983,0
STU01233,2024,177,169,0.955,0
STU01233,2025,180,177,0.983,0
STU01234,2023,178,167,0.938,0
STU01234,2024,174,161,0.925,0
STU01234,2025,170,169,0.994,0
STU01235,2023,169,161,0.953,0
STU01235,2024,170,153,0.9,0
STU01235,2025,167,167,1.0,0
STU01236,2023,173,163,0.942,0
STU01236,2024,165,151,0.915,0
STU01236,2025,175,156,0.891,1
STU01237,2023,173,169,0.977,0
STU01237,2024,176,167,0.949,0
STU01237,2025,178,168,0.944,0
STU01238,2023,170,155,0.912,0
STU01238,2024,170,151,0.888,1
STU01238,2025,170,157,0.924,0
STU01239,2023,179,179,1.0,0
STU01239,2024,167,158,0.946,0
STU01239,2025,169,161,0.953,0
STU01240,2023,168,161,0.958,0
STU01240,2024,166,158,0.952,0
STU01240,2025,180,154,0.856,1
STU01241,2023,166,164,0.988,0
STU01241,2024,177,164,0.927,0
STU01241,2025,170,148,0.871,1
STU01242,2023,174,159,0.914,0
STU01242,2024,180,172,0.956,0
STU01242,2025,165,165,1.0,0
STU01243,2023,178,155,0.871,1
STU01243,2024,176,149,0.847,1
STU01243,2025,173,159,0.919,0
STU01244,2023,178,171,0.961,0
STU01244,2024,171,155,0.906,0
STU01244,2025,168,148,0.881,1
STU01245,2023,176,157,0.892,1
STU01245,2024,179,164,0.916,0
STU01245,2025,169,154,0.911,0
STU01246,2023,167,151,0.904,0
STU01246,2024,165,151,0.915,0
STU01246,2025,175,159,0.909,0
STU01247,2023,170,168,0.988,0
STU01247,2024,175,166,0.949,0
STU01247,2025,180,172,0.956,0
STU01248,2023,177,169,0.955,0
STU01248,2024,170,158,0.929,0
STU01248,2025,174,157,0.902,0
STU01249,2023,166,152,0.916,0
STU01249,2024,178,175,0.983,0
STU01249,2025,180,171,0.95,0
STU01250,2023,165,156,0.945,0
STU01250,2024,179,175,0.978,0
STU01250,2025,179,162,0.905,0
STU01251,2023,174,149,0.856,1
STU01251,2024,166,155,0.934,0
STU01251,2025,173,171,0.988,0
STU01252,2023,178,174,0.978,0
STU01252,2024,179,179,1.0,0
STU01252,2025,169,169,1.0,0
STU01253,2023,168,167,0.994,0
STU01253,2024,175,166,0.949,0
STU01253,2025,166,150,0.904,0
STU01254,2023,172,160,0.93,0
STU01254,2024,180,175,0.972,0
STU01254,2025,165,159,0.964,0
STU01255,2023,179,153,0.855,1
STU01255,2024,175,164,0.937,0
STU01255,2025,177,169,0.955,0
STU01256,2023,165,144,0.873,1
STU01256,2024,165,154,0.933,0
STU01256,2025,174,172,0.989,0
STU01257,2023,166,164,0.988,0
STU01257,2024,174,160,0.92,0
STU01257,2025,167,167,1.0,0
STU01258,2023,173,156,0.902,0
STU01258,2024,170,143,0.841,1
STU01258,2025,176,162,0.92,0
STU01259,2023,170,166,0.976,0
STU01259,2024,177,175,0.989,0
STU01259,2025,176,160,0.909,0
STU01260,2023,178,168,0.944,0
STU01260,2024,166,153,0.922,0
STU01260,2025,177,168,0.949,0
STU01261,2023,170,164,0.965,0
STU01261,2024,169,156,0.923,0
STU01261,2025,167,152,0.91,0
STU01262,2023,180,176,0.978,0
STU01262,2024,169,152,0.899,1
STU01262,2025,169,150,0.888,1
STU01263,2023,178,150,0.843,1
STU01263,2024,179,166,0.927,0
STU01263,2025,171,156,0.912,0
STU01264,2023,169,160,0.947,0
STU01264,2024,166,157,0.946,0
STU01264,2025,169,150,0.888,1
STU01265,2023,168,153,0.911,0
STU01265,2024,171,160,0.936,0
STU01265,2025,166,147,0.886,1
STU01266,2023,173,169,0.977,0
STU01266,2024,173,156,0.902,0
STU01266,2025,171,169,0.988,0
STU01267,2023,173,156,0.902,0
STU01267,2024,180,180,1.0,0
STU01267,2025,166,155,0.934,0
STU01268,2023,170,160,0.941,0
STU01268,2024,169,152,0.899,1
STU01268,2025,165,149,0.903,0
STU01269,2023,176,170,0.966,0
STU01269,2024,165,151,0.915,0
STU01269,2025,173,162,0.936,0
STU01270,2023,171,160,0.936,0
STU01270,2024,167,147,0.88,1
STU01270,2025,175,163,0.931,0
STU01271,2023,176,175,0.994,0
STU01271,2024,176,168,0.955,0
STU01271,2025,176,172,0.977,0
STU01272,2023,166,152,0.916,0
STU01272,2024,165,145,0.879,1
STU01272,2025,171,166,0.971,0
STU01273,2023,166,156,0.94,0
STU01273,2024,177,163,0.921,0
STU01273,2025,170,151,0.888,1
STU01274,2023,167,164,0.982,0
STU01274,2024,170,159,0.935,0
STU01274,2025,167,147,0.88,1
STU01275,2023,178,157,0.882,1
STU01275,2024,168,153,0.911,0
STU01275,2025,176,176,1.0,0
STU01276,2023,172,172,1.0,0
STU01276,2024,170,167,0.982,0
STU01276,2025,174,156,0.897,1
STU01277,2023,174,172,0.989,0
STU01277,2024,167,166,0.994,0
STU01277,2025,174,167,0.96,0
STU01278,2023,166,156,0.94,0
STU01278,2024,165,155,0.939,0
STU01278,2025,170,156,0.918,0
STU01279,2023,176,176,1.0,0
STU01279,2024,172,167,0.971,0
STU01279,2025,171,161,0.942,0
STU01280,2023,172,146,0.849,1
STU01280,2024,170,159,0.935,0
STU01280,2025,167,149,0.892,1
STU01281,2023,165,162,0.982,0
STU01281,2024,178,166,0.933,0
STU01281,2025,165,162,0.982,0
STU01282,2023,180,178,0.989,0
STU01282,2024,173,153,0.884,1
STU01282,2025,167,160,0.958,0
STU01283,2023,173,160,0.925,0
STU01283,2024,173,157,0.908,0
STU01283,2025,180,169,0.939,0
STU01284,2023,168,156,0.929,0
STU01284,2024,180,167,0.928,0
STU01284,2025,169,151,0.893,1
STU01285,2023,169,156,0.923,0
STU01285,2024,178,165,0.927,0
STU01285,2025,171,166,0.971,0
STU01286,2023,166,154,0.928,0
STU01286,2024,179,155,0.866,1
STU01286,2025,171,153,0.895,1
STU01287,2023,180,155,0.861,1
STU01287,2024,165,152,0.921,0
STU01287,2025,176,164,0.932,0
STU01288,2023,179,161,0.899,1
STU01288,2024,179,159,0.888,1
