student_id,school_year,days_enrolled,days_present,attendance_rate
STU01165,2025,170,158,0.929
STU01166,2023,168,155,0.923
STU01166,2024,172,156,0.907
STU01166,2025,180,179,0.994
STU01167,2023,172,158,0.919
STU01167,2024,171,161,0.942
STU01167,2025,177,165,0.932
STU01168,2023,177,177,1.0
STU01168,2024,179,165,0.922
STU01168,2025,177,167,0.944
STU01169,2023,175,165,0.943
STU01169,2024,176,160,-0.05
STU01169,2025,180,172,0.956
STU01170,2023,173,168,0.971
STU01170,2024,167,155,0.928
STU01170,2025,168,162,0.964
STU01171,2023,175,165,0.943
STU01171,2024,177,173,0.977
STU01171,2025,165,158,0.958
STU01172,2023,175,158,0.903
STU01172,2024,165,154,0.933
STU01172,2025,172,149,0.866
STU01173,2023,173,161,0.931
STU01173,2024,176,147,0.835
STU01173,2025,176,163,0.926
STU01174,2023,174,167,0.96
STU01174,2024,173,167,0.965
STU01174,2025,177,160,0.904
STU01175,2023,176,155,0.881
STU01175,2024,169,163,0.964
STU01175,2025,171,168,0.982
STU01176,2023,180,175,0.972
STU01176,2024,172,153,0.89
STU01176,2025,178,169,0.949
STU01177,2023,176,163,0.926
STU01177,2024,169,156,0.923
STU01177,2025,174,155,0.891
STU01178,2023,168,148,0.881
STU01178,2024,170,151,0.888
STU01178,2025,178,167,0.938
STU01179,2023,178,173,0.972
STU01179,2024,176,164,0.932
STU01179,2025,175,168,0.96
STU01180,2023,178,169,0.949
STU01180,2024,179,168,0.939
STU01180,2025,176,164,
STU01181,2023,180,166,0.922
STU01181,2024,179,163,0.911
STU01181,2025,165,157,0.952
STU01182,2023,173,159,0.919
STU01182,2024,165,147,0.891
STU01182,2025,172,156,0.907
STU01183,2023,169,154,0.911
STU01183,2024,171,148,0.865
STU01183,2025,178,176,0.989
STU01184,2023,180,170,0.944
STU01184,2024,173,156,0.902
STU01184,2025,171,158,0.924
STU01185,2023,178,167,0.938
STU01185,2024,177,167,0.944
STU01185,2025,169,163,0.964
STU01186,2023,169,157,0.929
STU01186,2024,167,151,0.904
STU01186,2025,177,162,0.915
STU01187,2023,167,157,0.94
STU01187,2024,174,166,0.954
STU01187,2025,173,160,0.925
STU01188,2023,176,164,0.932
STU01188,2024,177,155,0.876
STU01188,2025,177,163,0.921
STU01189,2023,177,158,0.893
STU01189,2024,168,157,0.935
STU01189,2025,177,157,0.887
STU01190,2023,175,171,0.977
STU01190,2024,166,144,0.867
STU01190,2025,169,149,0.882
STU01191,2023,171,156,0.912
STU01191,2024,174,157,0.902
STU01191,2025,175,168,0.96
STU01192,2023,168,166,0.988
STU01192,2024,172,171,0.994
STU01192,2025,173,164,0.948
STU01193,2023,165,158,0.958
STU01193,2024,179,179,1.0
STU01193,2025,169,165,0.976
STU01194,2023,179,179,1.0
STU01194,2024,165,152,0.921
STU01194,2025,172,159,0.924
STU01195,2023,173,155,0.896
STU01195,2024,165,143,0.867
STU01195,2025,179,163,0.911
STU01196,2023,177,167,0.944
STU01196,2024,167,158,0.946
STU01196,2025,175,172,0.983
STU01197,2023,168,162,0.964
STU01197,2024,171,154,0.901
STU01197,2025,177,166,0.938
STU01198,2023,179,172,0.961
STU01198,2024,171,164,0.959
STU01198,2025,166,150,0.904
STU01199,2023,173,161,0.931
STU01199,2024,170,166,0.976
STU01199,2025,168,157,0.935
STU01200,2023,179,158,0.883
STU01200,2024,172,154,0.895
STU01200,2025,173,164,0.948
STU01201,2023,170,159,0.935
STU01201,2024,179,164,0.916
STU01201,2025,177,169,0.955
STU01202,2023,178,169,0.949
STU01202,2024,167,151,0.904
STU01202,2025,166,154,0.928
STU01203,2023,167,155,0.928
STU01203,2024,171,171,1.0
STU01203,2025,176,176,1.0
STU01204,2023,174,165,0.948
STU01204,2024,180,171,0.95
STU01204,2025,172,162,0.942
STU01205,2023,167,167,1.0
STU01205,2024,169,161,0.953
STU01205,2025,170,169,0.994
STU01206,2023,174,161,0.925
STU01206,2024,174,166,0.954
STU01206,2025,177,157,0.887
STU01207,2023,178,151,0.848
STU01207,2024,166,140,0.843
STU01207,2025,174,147,84.5%
STU01208,2023,174,165,0.948
STU01208,2024,180,161,0.894
STU01208,2025,170,148,0.871
STU01209,2023,171,164,0.959
STU01209,2024,169,153,0.905
STU01209,2025,178,178,1.0
STU01210,2023,173,163,0.942
STU01210,2024,178,170,0.955
STU01210,2025,165,165,1.0
STU01211,2023,167,164,0.982
STU01211,2024,165,157,0.952
STU01211,2025,167,166,
STU01212,2023,176,168,0.955
STU01212,2024,169,169,1.0
STU01212,2025,166,159,0.958
STU01213,2023,176,168,0.955
STU01213,2024,174,164,1.07
STU01213,2025,165,157,0.952
STU01214,2023,171,161,0.942
STU01214,2024,180,165,91.7%
STU01214,2025,165,153,0.927
STU01215,2023,180,174,0.967
STU01215,2024,170,159,0.935
STU01215,2025,176,163,0.926
STU01216,2023,178,170,0.955
STU01216,2024,178,168,0.944
STU01216,2025,175,158,0.903
STU01217,2023,165,162,0.982
STU01217,2024,168,159,0.946
STU01217,2025,166,147,
STU01218,2023,170,157,0.924
STU01218,2024,176,161,0.915
STU01218,2025,176,164,0.932
STU01219,2023,175,164,0.937
STU01219,2024,179,159,0.888
STU01219,2025,165,152,0.921
STU01220,2023,174,165,0.948
STU01220,2024,168,160,0.952
STU01220,2025,166,155,0.934
STU01221,2023,167,167,1.0
STU01221,2024,177,165,0.932
STU01221,2025,173,170,0.983
STU01222,2023,177,167,0.944
STU01222,2024,172,160,0.93
STU01222,2025,170,160,0.941
STU01223,2023,165,157,0.952
STU01223,2024,165,157,0.952
STU01223,2025,174,162,0.931
STU01224,2023,177,147,0.831
STU01224,2024,177,164,0.927
STU01224,2025,173,147,0.85
STU01225,2023,170,159,0.935
STU01225,2024,171,158,0.924
STU01225,2025,165,164,0.994
STU01226,2023,165,152,0.921
STU01226,2024,179,175,0.978
STU01226,2025,173,164,0.948
STU01227,2023,178,167,0.938
STU01227,2024,168,153,0.911
STU01227,2025,173,166,0.96
STU01228,2023,167,152,0.91
STU01228,2024,180,167,0.928
STU01228,2025,177,155,0.876
STU01229,2023,176,162,0.92
STU01229,2024,175,161,0.92
STU01229,2025,167,155,0.928
STU01230,2023,171,151,0.883
STU01230,2024,180,165,0.917
STU01230,2025,166,153,0.922
STU01231,2023,171,160,0.936
STU01231,2024,180,172,0.956
STU01231,2025,169,153,0.905
STU01232,2023,174,172,0.989
STU01232,2024,172,165,0.959
STU01232,2025,171,163,0.953
STU01233,2023,179,176,0.983
STU01233,2024,177,169,0.955
STU01233,2025,180,177,0.983
STU01234,2023,178,167,0.938
STU01234,2024,174,161,0.925
STU01234,2025,170,169,0.994
STU01235,2023,169,161,0.953
STU01235,2024,170,153,0.9
STU01235,2025,167,167,1.0
STU01236,2023,173,163,0.942
STU01236,2024,165,151,0.915
STU01236,2025,175,156,0.891
STU01237,2023,173,169,0.977
STU01237,2024,176,167,0.949
STU01237,2025,178,168,0.944
STU01238,2023,170,155,0.912
STU01238,2024,170,151,0.888
STU01238,2025,170,157,0.924
STU01239,2023,179,179,1.0
STU01239,2024,167,158,0.946
STU01239,2025,169,161,0.953
STU01240,2023,168,161,0.958
STU01240,2024,166,158,0.952
STU01240,2025,180,154,0.856
STU01241,2023,166,164,0.988
STU01241,2024,177,164,0.927
STU01241,2025,170,148,0.871
STU01242,2023,174,159,0.914
STU01242,2024,180,172,0.956
STU01242,2025,165,165,1.0
STU01243,2023,178,155,0.871
STU01243,2024,176,149,0.847
STU01243,2025,173,159,0.919
STU01244,2023,178,171,0.961
STU01244,2024,171,155,0.906
STU01244,2025,168,148,0.881
STU01245,2023,176,157,0.892
STU01245,2024,179,164,0.916
STU01245,2025,169,154,0.911
STU01246,2023,167,151,0.904
STU01246,2024,165,151,0.915
STU01246,2025,175,159,0.909
STU01247,2023,170,168,0.988
STU01247,2024,175,166,0.949
STU01247,2025,180,172,0.956
STU01248,2023,177,169,0.955
STU01248,2024,170,158,0.929
STU01248,2025,174,157,0.902
STU01249,2023,166,152,0.916
STU01249,2024,178,175,0.983
STU01249,2025,180,171,0.95
STU01250,2023,165,156,0.945
STU01250,2024,179,175,0.978
STU01250,2025,179,162,0.905
STU01251,2023,174,149,0.856
STU01251,2024,166,155,0.934
STU01251,2025,173,171,0.988
STU01252,2023,178,174,0.978
STU01252,2024,179,179,1.0
STU01252,2025,169,169,1.0
STU01253,2023,168,167,0.994
STU01253,2024,175,166,0.949
STU01253,2025,166,150,0.904
STU01254,2023,172,160,0.93
STU01254,2024,180,175,0.972
STU01254,2025,165,159,0.964
STU01255,2023,179,153,0.855
STU01255,2024,175,164,0.937
STU01255,2025,177,169,0.955
STU01256,2023,165,144,0.873
STU01256,2024,165,154,0.933
STU01256,2025,174,172,0.989
STU01257,2023,166,164,0.988
STU01257,2024,174,160,0.92
STU01257,2025,167,167,1.0
STU01258,2023,173,156,0.902
STU01258,2024,170,143,0.841
STU01258,2025,176,162,0.92
STU01259,2023,170,166,0.976
STU01259,2024,177,175,0.989
STU01259,2025,176,160,0.909
STU01260,2023,178,168,0.944
STU01260,2024,166,153,0.922
STU01260,2025,177,168,0.949
STU01261,2023,170,164,0.965
STU01261,2024,169,156,0.923
STU01261,2025,167,152,0.91
STU01262,2023,180,176,0.978
STU01262,2024,169,152,0.899
STU01262,2025,169,150,0.888
STU01263,2023,178,150,0.843
STU01263,2024,179,166,0.927
STU01263,2025,171,156,0.912
STU01264,2023,169,160,0.947
STU01264,2024,166,157,0.946
STU01264,2025,169,150,0.888
STU01265,2023,168,153,0.911
STU01265,2024,171,160,0.936
STU01265,2025,166,147,0.886
STU01266,2023,173,169,0.977
STU01266,2024,173,156,0.902
STU01266,2025,171,169,0.988
STU01267,2023,173,156,0.902
STU01267,2024,180,180,1.0
STU01267,2025,166,155,0.934
STU01268,2023,170,160,0.941
STU01268,2024,169,152,0.899
STU01268,2025,165,149,0.903
STU01269,2023,176,170,0.966
STU01269,2024,165,151,0.915
STU01269,2025,173,162,0.936
STU01270,2023,171,160,0.936
STU01270,2024,167,147,0.88
STU01270,2025,175,163,0.931
STU01271,2023,176,175,0.994
STU01271,2024,176,168,0.955
STU01271,2025,176,172,0.977
STU01272,2023,166,152,0.916
STU01272,2024,165,145,0.879
STU01272,2025,171,166,0.971
STU01273,2023,166,156,0.94
STU01273,2024,177,163,0.921
STU01273,2025,170,151,0.888
STU01274,2023,167,164,0.982
STU01274,2024,170,159,0.935
STU01274,2025,167,147,0.88
STU01275,2023,178,157,0.882
STU01275,2024,168,153,0.911
STU01275,2025,176,176,1.0
STU01276,2023,172,172,1.0
STU01276,2024,170,167,0.982
STU01276,2025,174,156,0.897
STU01277,2023,174,172,0.989
STU01277,2024,167,166,0.994
STU01277,2025,174,167,0.96
STU01278,2023,166,156,0.94
STU01278,2024,165,155,0.939
STU01278,2025,170,156,0.918
STU01279,2023,176,176,1.0
STU01279,2024,172,167,0.971
STU01279,2025,171,161,0.942
STU01280,2023,172,146,0.849
STU01280,2024,170,159,0.935
STU01280,2025,167,149,0.892
STU01281,2023,165,162,0.982
STU01281,2024,178,166,0.933
STU01281,2025,165,162,0.982
STU01282,2023,180,178,0.989
STU01282,2024,173,153,0.884
STU01282,2025,167,160,0.958
STU01283,2023,173,160,0.925
STU01283,2024,173,157,0.908
STU01283,2025,180,169,0.939
STU01284,2023,168,156,0.929
STU01284,2024,180,167,0.928
STU01284,2025,169,151,0.893
STU01285,2023,169,156,0.923
STU01285,2024,178,165,0.927
STU01285,2025,171,166,0.971
STU01286,2023,166,154,0.928
STU01286,2024,179,155,0.866
STU01286,2025,171,153,0.895
STU01287,2023,180,155,0.861
STU01287,2024,165,152,0.921
STU01287,2025,176,164,0.932
STU01288,2023,179,161,0.899
STU01288,2024,179,159,0.888
STU01288,2025,170,160,0.941
STU01289,2023,176,165,0.938
STU01289,2024,177,165,0.932
STU01289,2025,180,160,0.889
STU01290,2023,179,158,0.883
STU01290,2024,180,167,0.928
STU01290,2025,177,171,0.966
STU01291,2023,173,166,0.96
STU01291,2024,178,171,0.961
STU01291,2025,165,159,0.964
STU01292,2023,171,168,0.982
STU01292,2024,170,149,0.876
STU01292,2025,173,160,0.925
STU01293,2023,165,159,0.964
STU01293,2024,169,158,0.935
STU01293,2025,175,162,0.926
STU01294,2023,170,160,0.941
STU01294,2024,174,174,1.0
STU01294,2025,168,158,0.94
STU01295,2023,174,159,0.914
STU01295,2024,166,149,0.898
STU01295,2025,175,161,0.92
STU01296,2023,178,168,0.944
STU01296,2024,165,156,0.945
STU01296,2025,171,160,0.936
STU01297,2023,173,168,0.971
STU01297,2024,177,177,1.0
STU01297,2025,173,159,0.919
STU01298,2023,173,158,0.913
STU01298,2024,180,178,0.989
STU01298,2025,180,172,0.956
STU01299,2023,166,157,0.946
STU01299,2024,173,164,0.948
STU01299,2025,179,166,0.927
STU01300,2023,176,171,0.972
STU01300,2024,169,157,0.929
STU01300,2025,180,172,0.956
STU01301,2023,176,163,0.926
STU01301,2024,174,170,0.977
STU01301,2025,176,172,0.977
STU01302,2023,176,155,0.881
STU01302,2024,176,164,0.932
STU01302,2025,168,149,0.887
STU01303,2023,172,160,0.93
STU01303,2024,178,172,0.966
STU01303,2025,167,151,0.904
STU01304,2023,171,149,0.871
STU01304,2024,175,169,0.966
STU01304,2025,170,168,0.988
STU01305,2023,173,165,0.954
STU01305,2024,178,161,0.904
STU01305,2025,165,155,0.939
STU01306,2023,175,172,0.983
STU01306,2024,165,150,0.909
STU01306,2025,172,170,0.988
STU01307,2023,166,154,0.928
STU01307,2024,165,150,0.909
STU01307,2025,172,162,0.942
STU01308,2023,166,166,1.0
STU01308,2024,174,158,0.908
STU01308,2025,175,165,0.943
STU01309,2023,179,178,0.994
STU01309,2024,166,158,0.952
STU01309,2025,180,177,0.983
STU01310,2023,173,167,0.965
STU01310,2024,175,175,1.0
STU01310,2025,168,155,0.923
STU01311,2023,177,168,0.949
STU01311,2024,167,157,0.94
STU01311,2025,173,168,0.971
STU01312,2023,176,163,0.926
STU01312,2024,165,155,0.939
STU01312,2025,166,152,0.916
STU01313,2023,172,169,0.983
STU01313,2024,176,161,0.915
STU01313,2025,170,160,0.941
STU01314,2023,178,174,0.978
STU01314,2024,167,163,0.976
STU01314,2025,180,156,0.867
STU01315,2023,178,177,0.994
STU01315,2024,172,163,0.948
STU01315,2025,167,162,0.97
STU01316,2023,176,171,0.972
STU01316,2024,168,161,0.958
STU01316,2025,178,160,0.899
STU01317,2023,177,148,0.836
STU01317,2024,170,163,0.959
STU01317,2025,169,163,0.964
STU01318,2023,176,167,0.949
STU01318,2024,170,159,0.935
STU01318,2025,175,166,0.949
STU01319,2023,165,147,0.891
STU01319,2024,178,157,0.882
STU01319,2025,176,162,0.92
STU01320,2023,174,170,0.977
STU01320,2024,166,160,0.964
STU01320,2025,180,168,0.933
STU01321,2023,180,167,0.928
STU01321,2024,179,165,0.922
STU01321,2025,173,172,0.994
STU01322,2023,168,161,0.958
STU01322,2024,177,164,0.927
STU01322,2025,172,162,0.942
STU01323,2023,169,169,1.0
STU01323,2024,177,164,0.927
STU01323,2025,172,152,0.884
STU01324,2023,165,149,0.903
STU01324,2024,174,174,1.0
STU01324,2025,173,171,0.988
STU01325,2023,171,151,0.883
STU01325,2024,168,144,0.857
STU01325,2025,174,158,0.908
STU01326,2023,169,160,0.947
STU01326,2024,173,160,0.925
STU01326,2025,175,153,0.874
STU01327,2023,176,167,0.949
STU01327,2024,169,156,0.923
STU01327,2025,177,163,0.921
STU01328,2023,172,160,0.93
STU01328,2024,169,160,0.947
STU01328,2025,169,169,1.0
STU01329,2023,166,159,0.958
STU01329,2024,176,153,0.869
STU01329,2025,180,173,0.961
STU01330,2023,174,162,0.931
STU01330,2024,170,156,0.918
STU01330,2025,165,158,0.958
STU01331,2023,168,164,0.976
STU01331,2024,179,163,0.911
STU01331,2025,178,174,0.978
STU01332,2023,175,175,1.0
STU01332,2024,170,160,0.941
STU01332,2025,175,166,0.949
STU01333,2023,174,155,0.891
STU01333,2024,170,144,0.847
STU01333,2025,172,161,0.936
STU01334,2023,176,164,0.932
STU01334,2024,178,162,0.91
STU01334,2025,177,161,0.91
STU01335,2023,179,174,0.972
STU01335,2024,176,162,0.92
STU01335,2025,175,156,0.891
STU01336,2023,173,166,0.96
STU01336,2024,168,160,0.952
STU01336,2025,169,158,0.935
STU01337,2023,176,156,0.886
STU01337,2024,166,141,0.849
STU01337,2025,177,161,0.91
STU01338,2023,178,159,0.893
STU01338,2024,169,151,0.893
STU01338,2025,168,149,0.887
STU01339,2023,177,172,0.972
STU01339,2024,171,165,0.965
STU01339,2025,171,171,1.0
STU01340,2023,178,164,0.921
STU01340,2024,171,158,0.924
STU01340,2025,176,160,0.909
STU01341,2023,179,173,0.966
STU01341,2024,168,159,0.946
STU01341,2025,175,166,0.949
STU01342,2023,166,138,0.831
STU01342,2024,179,171,0.955
STU01342,2025,172,156,0.907
STU01343,2023,170,168,0.988
STU01343,2024,179,164,0.916
STU01343,2025,172,172,1.0
STU01344,2023,176,176,1.0
STU01344,2024,177,167,0.944
STU01344,2025,178,168,0.944
STU01345,2023,178,178,1.0
STU01345,2024,168,163,0.97
STU01345,2025,171,163,0.953
STU01346,2023,178,168,0.944
STU01346,2024,171,156,0.912
STU01346,2025,175,170,0.971
STU01347,2023,180,159,0.883
STU01347,2024,173,158,0.913
STU01347,2025,174,164,0.943
STU01348,2023,168,146,0.869
STU01348,2024,172,168,0.977
STU01348,2025,177,177,1.0
STU01349,2023,179,171,0.955
STU01349,2024,178,165,0.927
STU01349,2025,180,162,0.9
STU01350,2023,180,160,0.889
STU01350,2024,173,161,0.931
STU01350,2025,167,151,0.904
STU01351,2023,166,151,0.91
STU01351,2024,165,149,0.903
STU01351,2025,178,158,0.888
STU01352,2023,174,156,0.897
STU01352,2024,171,150,0.877
STU01352,2025,170,145,0.853
STU01353,2023,169,167,0.988
STU01353,2024,169,165,0.976
STU01353,2025,175,174,0.994
STU01354,2023,177,168,0.949
STU01354,2024,180,153,0.85
STU01354,2025,176,169,0.96
STU01355,2023,168,156,0.929
STU01355,2024,166,161,0.97
STU01355,2025,180,165,0.917
STU01356,2023,178,154,0.865
STU01356,2024,179,158,0.883
STU01356,2025,178,156,0.876
STU01357,2023,173,158,0.913
STU01357,2024,171,171,1.0
STU01357,2025,179,175,0.978
STU01358,2023,172,169,0.983
STU01358,2024,167,160,0.958
STU01358,2025,169,160,0.947
STU01359,2023,173,160,0.925
STU01359,2024,175,164,0.937
STU01359,2025,167,151,0.904
STU01360,2023,165,154,0.933
STU01360,2024,171,160,0.936
STU01360,2025,177,156,0.881
STU01361,2023,176,176,1.0
STU01361,2024,167,150,0.898
STU01361,2025,168,168,1.0
STU01362,2023,172,165,0.959
STU01362,2024,171,170,0.994
STU01362,2025,176,174,0.989
STU01363,2023,170,159,0.935
STU01363,2024,175,149,0.851
STU01363,2025,176,168,0.955
STU01364,2023,167,149,0.892
STU01364,2024,170,155,0.912
STU01364,2025,170,153,0.9
STU01365,2023,175,166,0.949
STU01365,2024,172,155,0.901
STU01365,2025,171,171,1.0
STU01366,2023,173,161,0.931
STU01366,2024,170,149,0.876
STU01366,2025,177,162,0.915
STU01367,2023,175,162,0.926
STU01367,2024,170,151,0.888
STU01367,2025,171,152,0.889
STU01368,2023,175,167,0.954
STU01368,2024,174,164,0.943
STU01368,2025,174,157,0.902
STU01369,2023,168,159,0.946
STU01369,2024,168,155,0.923
STU01369,2025,165,160,0.97
STU01370,2023,178,178,1.0
STU01370,2024,173,167,0.965
STU01370,2025,178,167,0.938
STU01371,2023,176,163,0.926
STU01371,2024,179,173,0.966
STU01371,2025,180,166,0.922
STU01372,2023,165,155,0.939
STU01372,2024,178,164,0.921
STU01372,2025,167,162,0.97
STU01373,2023,168,153,0.911
STU01373,2024,168,153,0.911
STU01373,2025,180,166,0.922
STU01374,2023,177,175,0.989
STU01374,2024,173,158,0.913
STU01374,2025,178,163,0.916
STU01375,2023,172,149,0.866
STU01375,2024,180,173,0.961
STU01375,2025,170,155,0.912
STU01376,2023,180,175,0.972
STU01376,2024,176,169,0.96
STU01376,2025,173,150,0.867
STU01377,2023,176,159,0.903
STU01377,2024,175,174,0.994
STU01377,2025,180,166,0.922
STU01378,2023,171,159,0.93
STU01378,2024,166,155,0.934
STU01378,2025,170,141,0.829
STU01379,2023,179,179,1.0
STU01379,2024,180,171,0.95
STU01379,2025,172,160,0.93
STU01380,2023,166,157,0.946
STU01380,2024,176,164,0.932
STU01380,2025,178,165,0.927
STU01381,2023,172,165,0.959
STU01381,2024,173,165,0.954
STU01381,2025,176,168,0.955
STU01382,2023,169,148,0.876
STU01382,2024,172,155,0.901
STU01382,2025,167,151,0.904
STU01383,2023,169,160,0.947
STU01383,2024,172,164,0.953
STU01383,2025,170,152,0.894
STU01384,2023,165,155,0.939
STU01384,2024,165,155,0.939
STU01384,2025,171,163,0.953
STU01385,2023,179,167,0.933
STU01385,2024,172,159,0.924
STU01385,2025,170,156,0.918
STU01386,2023,180,167,0.928
STU01386,2024,169,155,0.917
STU01386,2025,176,157,0.892
STU01387,2023,171,166,0.971
STU01387,2024,178,165,0.927
STU01387,2025,177,167,0.944
STU01388,2023,168,140,0.833
STU01388,2024,169,150,0.888
STU01388,2025,173,158,0.913
STU01389,2023,168,161,0.958
STU01389,2024,167,149,0.892
STU01389,2025,180,180,1.0
STU01390,2023,171,157,0.918
STU01390,2024,171,155,0.906
STU01390,2025,168,162,0.964
STU01391,2023,166,146,0.88
STU01391,2024,173,157,0.908
STU01391,2025,169,150,0.888
STU01392,2023,175,160,0.914
STU01392,2024,173,155,0.896
STU01392,2025,179,167,0.933
STU01393,2023,165,157,0.952
STU01393,2024,174,165,0.948
STU01393,2025,178,153,0.86
STU01394,2023,171,161,0.942
STU01394,2024,167,146,0.874
STU01394,2025,176,153,0.869
STU01395,2023,177,167,
STU01395,2024,174,168,0.966
STU01395,2025,172,151,0.878
STU01396,2023,180,177,0.983
STU01396,2024,174,174,1.0
STU01396,2025,179,156,0.872
STU01397,2023,172,162,0.942
STU01397,2024,179,165,0.922
STU01397,2025,168,162,0.964
STU01398,2023,167,151,0.904
STU01398,2024,173,139,0.803
STU01398,2025,166,148,0.892
STU01399,2023,172,156,0.907
STU01399,2024,174,157,0.902
STU01399,2025,175,163,0.931
STU01400,2023,179,163,0.911
STU01400,2024,167,156,0.934
STU01400,2025,174,166,0.954
STU01401,2023,165,151,0.915
STU01401,2024,173,171,0.988
STU01401,2025,176,165,0.938
STU01402,2023,173,165,0.954
STU01402,2024,177,171,0.966
STU01402,2025,173,155,0.896
STU01403,2023,166,157,0.946
STU01403,2024,177,163,0.921
STU01403,2025,172,168,0.977
STU01404,2023,176,155,0.881
STU01404,2024,168,159,0.946
STU01404,2025,167,159,0.952
STU01405,2023,176,153,0.869
STU01405,2024,179,168,0.939
STU01405,2025,176,157,0.892
STU01406,2023,167,161,0.964
STU01406,2024,165,155,0.939
STU01406,2025,180,176,0.978
STU01407,2023,174,173,0.994
STU01407,2024,165,156,0.945
STU01407,2025,175,165,0.943
STU01408,2023,176,168,
STU01408,2024,179,162,0.905
STU01408,2025,167,151,0.904
STU01409,2023,166,161,0.97
STU01409,2024,174,165,0.948
STU01409,2025,179,179,1.0
STU01410,2023,174,161,0.925
STU01410,2024,171,156,0.912
STU01410,2025,169,157,0.929
STU01411,2023,165,148,0.897
STU01411,2024,172,165,0.959
STU01411,2025,177,172,0.972
STU01412,2023,165,155,0.939
STU01412,2024,171,158,0.924
STU01412,2025,177,160,0.904
STU01413,2023,180,150,0.833
STU01413,2024,172,158,0.919
STU01413,2025,180,157,0.872
STU01414,2023,167,159,0.952
STU01414,2024,177,177,1.0
STU01414,2025,180,176,0.978
STU01415,2023,172,149,0.866
STU01415,2024,175,157,0.897
STU01415,2025,177,159,0.898
STU01416,2023,176,167,0.949
STU01416,2024,175,171,0.977
STU01416,2025,170,170,1.0
STU01417,2023,177,167,0.944
STU01417,2024,165,159,0.964
STU01417,2025,180,172,0.956
STU01418,2023,178,170,0.955
STU01418,2024,173,154,0.89
STU01418,2025,165,165,1.0
STU01419,2023,170,155,0.912
STU01419,2024,177,155,0.876
STU01419,2025,179,160,0.894
STU01420,2023,179,168,0.939
STU01420,2024,171,165,0.965
STU01420,2025,166,158,0.952
STU01421,2023,175,162,0.926
STU01421,2024,170,151,0.888
STU01421,2025,171,168,0.982
STU01422,2023,171,159,0.93
STU01422,2024,168,156,0.929
STU01422,2025,171,167,0.977
STU01423,2023,175,164,0.937
STU01423,2024,179,169,0.944
STU01423,2025,173,163,0.942
STU01424,2023,173,158,0.913
STU01424,2024,168,166,0.988
STU01424,2025,167,159,0.952
STU01425,2023,170,144,0.847
STU01425,2024,176,158,0.898
STU01425,2025,179,164,0.916
STU01426,2023,180,166,0.922
STU01426,2024,166,155,0.934
STU01426,2025,166,147,0.886
STU01427,2023,168,150,0.893
STU01427,2024,176,174,0.989
STU01427,2025,177,165,0.932
STU01428,2023,169,160,0.947
STU01428,2024,179,168,0.939
STU01428,2025,179,170,0.95
STU01429,2023,171,155,0.906
STU01429,2024,170,154,0.906
STU01429,2025,173,158,0.913
STU01430,2023,168,151,0.899
STU01430,2024,177,164,0.927
STU01430,2025,172,157,0.913
STU01431,2023,179,171,0.955
STU01431,2024,171,169,0.988
STU01431,2025,174,173,0.994
STU01432,2023,175,155,0.886
STU01432,2024,180,165,0.917
STU01432,2025,171,157,0.918
STU01433,2023,177,164,0.927
STU01433,2024,169,162,0.959
STU01433,2025,165,148,0.897
STU01434,2023,176,167,0.949
STU01434,2024,178,175,0.983
STU01434,2025,175,170,0.971
STU01435,2023,175,164,0.937
STU01435,2024,168,156,0.929
STU01435,2025,166,164,0.988
STU01436,2023,169,166,0.982
STU01436,2024,178,170,0.955
STU01436,2025,170,170,1.0
STU01437,2023,177,175,0.989
STU01437,2024,177,164,0.927
STU01437,2025,178,168,0.944
STU01438,2023,168,164,0.976
STU01438,2024,171,166,0.971
STU01438,2025,168,168,1.0
STU01439,2023,177,168,0.949
STU01439,2024,166,149,0.898
STU01439,2025,165,159,0.964
STU01440,2023,172,158,0.919
STU01440,2024,179,166,0.927
STU01440,2025,178,165,0.927
STU01441,2023,173,156,0.902
STU01441,2024,171,159,0.93
STU01441,2025,168,168,1.0
STU01442,2023,165,160,0.97
STU01442,2024,179,169,0.944
STU01442,2025,176,166,0.943
STU01443,2023,173,157,0.908
STU01443,2024,176,173,0.983
STU01443,2025,180,160,0.889
STU01444,2023,172,162,0.942
STU01444,2024,171,164,0.959
STU01444,2025,175,151,0.863
STU01445,2023,175,168,-0.05
STU01445,2024,180,169,0.939
STU01445,2025,166,166,1.0
STU01446,2023,170,155,0.912
STU01446,2024,169,160,0.947
STU01446,2025,172,160,0.93
STU01447,2023,166,157,0.946
STU01447,2024,178,152,0.854
STU01447,2025,169,151,0.893
STU01448,2023,173,158,0.913
STU01448,2024,166,153,0.922
STU01448,2025,178,162,0.91
STU01449,2023,172,163,0.948
STU01449,2024,168,153,0.911
STU01449,2025,176,152,0.864
STU01450,2023,178,173,0.972
STU01450,2024,171,163,0.953
STU01450,2025,169,153,0.905
STU01451,2023,167,146,0.874
STU01451,2024,172,163,0.948
STU01451,2025,169,156,0.923
STU01452,2023,168,162,0.964
STU01452,2024,170,152,0.894
STU01452,2025,167,156,0.934
STU01453,2023,177,160,0.904
STU01453,2024,179,173,0.966
STU01453,2025,168,160,0.952
STU01454,2023,176,163,0.926
STU01454,2024,174,154,0.885
STU01454,2025,166,149,0.898
STU01455,2023,180,176,0.978
STU01455,2024,170,161,0.947
STU01455,2025,179,158,0.883
STU01456,2023,179,167,0.933
STU01456,2024,177,159,0.898
STU01456,2025,179,170,-0.05
